Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
58349,Fall,True,9.38,28.25,19,27,4.0,-1.0,212.0,19.0,4.0,92.0,2.0,183.0,53.312,13.92,1130.1,Aggressive Heating,,2.0,facefoot
58349,Fall,True,13.62,25.65,22,24,0.0,0.0,212.0,21.0,5.0,95.0,2.0,177.0,51.744,8.09,986.96,Aggressive Heating,,2.0,facefoot
58349,Fall,True,13.77,34.02,21,25,0.0,0.0,212.0,21.0,5.0,95.0,2.0,73.0,50.96,18.89,1153.92,Aggressive Heating,,2.0,facefoot
58349,Fall,True,14.02,49.53,21,27,0.0,0.0,212.0,21.0,5.0,95.0,2.0,178.0,50.96,2.72,839.17,Aggressive Heating,,2.0,facefoot
58349,Fall,True,14.12,55.5,21,27,0.0,0.0,212.0,21.0,5.0,95.0,2.0,90.0,50.96,11.26,1023.06,Aggressive Heating,,2.0,facefoot
58349,Fall,True,14.57,10.13,21,28,0.0,0.0,212.0,21.0,5.0,95.0,2.0,253.0,49.784,22.38,1265.38,Aggressive Heating,,2.0,facefoot
58349,Fall,True,15.72,78.95,21,32,0.0,0.0,212.0,21.0,5.0,95.0,2.0,98.0,45.864,14.56,1189.12,Aggressive Heating,,2.0,facefoot
58349,Fall,True,16.13,103.88,21,32,0.0,0.0,212.0,21.0,5.0,95.0,2.0,255.0,43.12,15.95,1322.19,Aggressive Heating,,2.0,facefoot
58349,Fall,True,16.52,126.97,21,32,0.0,0.0,212.0,21.0,5.0,95.0,2.0,152.0,41.552,31.42,1295.92,Aggressive Heating,,2.0,facefoot
58349,Fall,True,16.65,135.53,21,32,-4.0,0.0,212.0,21.0,5.0,95.0,2.0,143.0,40.768,38.04,1378.45,Conventional,22.0,2.0,facefoot
58349,Fall,True,22.83,2.85,21,28,0.0,0.0,203.0,21.0,5.0,94.0,2.0,86.0,36.848,11.0,1316.14,Conventional,22.0,2.0,facefoot
58349,Fall,True,22.9,7.57,21,28,0.0,0.0,203.0,21.0,5.0,94.0,2.0,357.0,36.456,18.85,1318.88,Conventional,22.0,2.0,facefoot
58349,Fall,True,22.93,25.75,17,25,0.0,0.0,203.0,17.0,4.0,83.0,2.0,270.0,53.704,34.06,1309.0,Conventional,22.0,2.0,facefoot
58349,Fall,True,23.02,30.0,17,25,0.0,0.0,205.0,17.0,4.0,86.0,2.0,305.0,53.704,34.73,1372.0,Conventional,22.0,2.0,facefoot
58349,Fall,True,14.35,4.98,19,22,4.0,1.0,212.0,17.0,4.0,96.0,2.0,261.0,52.528,11.26,1062.5,Aggressive Heating,,3.0,facefoot
