Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
55107,Summer,True,7.9,4.65,27,28,0.0,2.0,,,,,2.0,89.0,87.808,15.8,1302.45,Conventional,20.0,4.0,face
55107,Summer,True,12.95,16.62,34,29,0.0,-3.0,,,,,2.0,179.0,84.28,67.92,1569.91,Conventional,20.0,1.0,face
55107,Summer,True,17.32,0.13,33,37,-2.0,1.0,,,,,2.0,88.0,83.104,0.0,776.0,Conventional,18.0,2.0,face
55107,Summer,True,17.68,22.28,31,31,2.0,-1.0,,,,,2.0,9.0,81.144,50.45,1536.08,Conventional,20.0,1.0,face
55107,Summer,True,17.95,0.58,34,37,-1.0,0.0,,,,,2.0,54.0,74.872,26.68,1392.0,Conventional,19.0,1.0,face
55107,Summer,False,10.92,0.82,30,32,0.0,4.0,,,,,2.0,128.0,74.48,2.4,1060.0,Conventional,19.0,5.0,face
55107,Summer,False,11.33,26.67,33,29,0.0,0.0,,,,,2.0,59.0,73.696,5.48,989.7,Conventional,19.0,2.0,face
55107,Summer,False,14.17,0.87,33,49,0.0,3.0,,,,,2.0,273.0,73.304,0.37,845.67,Conventional,19.0,5.0,face
55107,Summer,False,15.03,53.13,36,29,0.0,-4.0,,,,,2.0,106.0,70.168,71.89,1505.12,Aggressive Cooling,,1.0,facefoot
55107,Summer,False,15.08,56.05,36,29,0.0,4.0,,,,,2.0,100.0,70.168,69.29,1460.88,Aggressive Cooling,,5.0,facefoot
55107,Summer,False,15.43,77.0,36,27,2.0,-4.0,,,,,2.0,85.0,66.64,10.12,1176.69,Conventional,18.0,1.0,facefoot
55107,Summer,False,16.68,0.15,36,32,0.0,3.0,,,,,2.0,168.0,65.856,1.3,789.0,Conventional,18.0,4.0,facefoot
55107,Summer,False,16.87,11.72,36,29,0.0,-2.0,,,,,2.0,108.0,64.68,10.94,1250.83,Conventional,18.0,2.0,facefoot
55107,Summer,False,18.23,24.7,32,27,0.0,0.0,,,,,2.0,273.0,59.976,17.33,1295.06,Conventional,18.0,2.0,facefoot
55107,Summer,True,7.75,5.55,26,27,2.0,0.0,,,,,2.0,163.0,56.056,7.15,1247.58,Conventional,20.0,2.0,facefoot
55107,Summer,True,7.82,9.63,26,26,0.0,0.0,,,,,2.0,139.0,55.272,16.42,1293.86,Conventional,20.0,2.0,facefoot
55107,Summer,True,7.87,13.15,26,26,0.0,-1.0,,,,,2.0,109.0,54.488,18.45,1303.22,Conventional,20.0,1.0,facefoot
55107,Summer,True,9.67,6.02,28,28,0.0,1.0,,,,,2.0,257.0,52.92,25.43,1230.87,Conventional,20.0,2.0,facefoot
55107,Summer,True,7.55,2.43,24,26,0.0,0.0,,,,,2.0,86.0,51.744,7.62,1496.17,Conventional,20.0,1.0,facefoot
55107,Summer,True,7.65,13.3,20,23,0.0,0.0,,,,,2.0,67.0,47.824,19.8,1220.91,Conventional,20.0,1.0,foot
55107,Summer,True,9.35,0.17,28,24,0.0,1.0,,,,,2.0,120.0,47.432,12.1,1896.0,Conventional,20.0,2.0,foot
55107,Summer,True,9.42,3.97,23,23,0.0,0.0,,,,,2.0,153.0,46.648,16.86,1298.36,Conventional,20.0,2.0,foot
55107,Summer,True,9.8,26.37,21,25,0.0,0.0,,,,,2.0,190.0,44.688,33.31,1381.29,Conventional,20.0,2.0,foot
55107,Summer,True,12.87,42.57,21,30,0.0,1.0,,,,,2.0,263.0,35.672,65.6,1598.4,Conventional,20.0,3.0,foot
55107,Summer,True,10.78,3.53,22,30,-2.0,0.0,,,,,2.0,356.0,27.44,3.19,926.0,Conventional,18.0,3.0,facefoot
55107,Summer,True,11.42,12.77,22,28,0.0,-1.0,,,,,2.0,114.0,26.264,37.12,1364.3,Conventional,18.0,2.0,facefoot
55107,Summer,True,11.53,19.8,28,28,0.0,1.0,,,,,2.0,111.0,25.872,89.18,1941.71,Conventional,18.0,3.0,facefoot
55107,Summer,True,12.02,48.72,29,28,0.0,3.0,,,,,2.0,159.0,23.128,53.3,1400.71,Conventional,18.0,6.0,facefoot
55107,Summer,True,12.07,51.32,29,27,0.0,-4.0,,,,,2.0,164.0,23.128,36.88,1309.93,Conventional,18.0,2.0,facefoot
55107,Summer,True,14.47,0.67,29,31,0.0,3.0,,,,,2.0,66.0,21.168,1.16,871.86,Conventional,18.0,5.0,facefoot
55107,Summer,True,15.08,38.07,29,23,2.0,-4.0,,,,,2.0,247.0,19.6,11.94,1443.18,Conventional,20.0,1.0,facefoot
55107,Summer,True,16.22,1.92,32,41,-2.0,3.0,,,,,2.0,308.0,81.536,23.43,1338.83,Conventional,18.0,4.0,facefoot
55107,Summer,True,18.05,2.75,32,30,2.0,-5.0,,,,,2.0,235.0,79.576,17.72,1116.67,Conventional,20.0,1.0,facefoot
55107,Summer,False,5.43,1.67,25,25,0.0,2.0,,,,,2.0,105.0,77.616,12.1,1460.5,Conventional,20.0,3.0,facefoot
55107,Summer,False,8.52,1.48,24,31,0.0,4.0,,,,,2.0,192.0,70.168,0.0,864.33,Conventional,18.0,5.0,face
55107,Summer,False,9.83,1.3,24,32,0.0,2.0,,,,,2.0,67.0,68.992,7.9,1248.88,Conventional,18.0,7.0,face
55107,Summer,False,10.18,21.82,24,28,0.0,-5.0,,,,,2.0,328.0,68.208,28.47,1361.0,Conventional,18.0,2.0,face
55107,Summer,False,10.25,26.48,24,28,2.0,-1.0,,,,,2.0,338.0,67.816,38.72,1387.2,Conventional,20.0,1.0,face
55107,Summer,False,16.58,37.18,24,27,1.0,0.0,,,,,2.0,141.0,61.936,0.52,915.28,Conventional,21.0,1.0,face
55107,Summer,False,17.72,104.48,28,27,0.0,0.0,,,,,2.0,347.0,53.704,42.75,1396.14,Conventional,21.0,1.0,face
55107,Summer,True,16.15,57.73,24,30,0.0,1.0,,,,,2.0,328.0,31.36,40.6,1286.42,Conventional,20.0,2.0,face
55107,Summer,True,16.83,2.05,24,27,0.0,0.0,,,,,2.0,357.0,29.4,1.54,941.0,Conventional,20.0,2.0,face
55107,Summer,True,16.62,0.5,28,31,-1.0,1.0,,,,,2.0,324.0,93.296,0.0,851.67,Conventional,19.0,2.0,facefoot
55107,Summer,True,16.77,9.73,28,29,0.0,1.0,,,,,0.0,324.0,92.512,0.0,797.61,Conventional,19.0,2.0,facefoot
55107,Summer,True,16.87,15.55,28,29,3.0,-1.0,,,,,2.0,324.0,91.728,0.0,801.24,Conventional,22.0,1.0,facefoot
55107,Summer,True,16.93,19.32,28,29,0.0,0.0,,,,,2.0,324.0,91.336,0.0,877.77,Conventional,22.0,1.0,facefoot
55107,Summer,True,17.43,11.92,28,29,0.0,0.0,,,,,2.0,324.0,90.16,0.0,878.3,Conventional,22.0,1.0,facefoot
55107,Summer,True,17.92,0.02,28,30,-1.0,1.0,,,,,2.0,324.0,90.16,0.0,811.0,Conventional,21.0,2.0,facefoot
55107,Summer,True,18.02,5.65,28,29,0.0,-1.0,,,,,2.0,324.0,90.16,0.0,876.76,Conventional,21.0,1.0,facefoot
55107,Summer,True,18.13,12.68,28,30,0.0,0.0,,,,,2.0,324.0,90.16,0.0,784.8,Conventional,21.0,1.0,facefoot
55107,Summer,True,18.93,60.8,24,26,0.0,0.0,,,,,2.0,264.0,85.064,71.62,1540.94,Conventional,21.0,2.0,facefoot
55107,Summer,False,16.25,0.25,27,37,-2.0,0.0,,,,,2.0,105.0,81.928,2.35,1208.5,Conventional,19.0,2.0,facefoot
55107,Summer,False,17.28,62.03,27,28,-1.0,2.0,,,,,2.0,157.0,75.264,17.09,1155.25,Conventional,20.0,3.0,facefoot
55107,Summer,False,17.32,64.47,27,27,0.0,-2.0,,,,,2.0,217.0,75.264,9.72,1155.0,Conventional,20.0,1.0,facefoot
55107,Summer,False,17.95,15.08,26,27,0.0,0.0,,,,,2.0,334.0,74.872,31.71,1287.75,Conventional,20.0,1.0,facefoot
55107,Summer,True,7.5,18.65,22,23,0.0,2.0,,,,,2.0,170.0,56.448,9.09,1119.07,Conventional,20.0,3.0,facefoot
55107,Fall,True,15.03,9.07,26,27,-1.0,-1.0,,,,,2.0,269.0,53.312,38.68,1430.5,Conventional,19.0,2.0,facefoot
55107,Fall,True,17.37,41.18,26,25,0.0,0.0,,,,,2.0,336.0,46.648,17.43,1315.65,Conventional,19.0,2.0,facefoot
55107,Fall,False,8.9,6.97,26,24,4.0,0.0,,,,,2.0,69.0,44.688,51.59,1620.32,Conventional,23.0,2.0,facefoot
55107,Fall,False,11.43,8.08,27,32,-3.0,2.0,,,,,2.0,338.0,32.928,9.14,1047.33,Conventional,20.0,4.0,facefoot
55107,Fall,True,15.7,1.82,30,33,0.0,2.0,,,,,2.0,195.0,85.456,17.32,1466.67,Conventional,20.0,4.0,facefoot
55107,Fall,True,17.43,5.22,29,28,0.0,0.0,,,,,2.0,356.0,83.888,15.99,1227.8,Conventional,20.0,4.0,facefoot
55107,Fall,True,7.4,2.95,26,26,0.0,0.0,,,,,2.0,161.0,82.712,8.5,1402.67,Conventional,20.0,4.0,facefoot
55107,Fall,True,18.55,9.98,29,26,0.0,0.0,,,,,2.0,356.0,77.224,21.35,1278.52,Conventional,20.0,4.0,facefoot
55107,Fall,True,7.48,15.3,25,28,0.0,-2.0,,,,,2.0,172.0,76.44,18.75,1335.72,Conventional,20.0,2.0,facefoot
55107,Fall,True,17.02,1.23,24,27,0.0,0.0,,,,,2.0,79.0,74.48,26.6,1589.2,Conventional,20.0,2.0,facefoot
55107,Fall,True,12.85,0.03,25,27,0.0,-2.0,,,,,2.0,238.0,68.992,1.2,825.0,Conventional,20.0,2.0,facefoot
55107,Fall,True,16.8,5.72,25,28,0.0,0.0,,,,,2.0,268.0,65.464,20.62,1317.29,Conventional,20.0,2.0,facefoot
55107,Fall,False,9.13,5.32,25,27,0.0,0.0,100.0,23.0,4.0,97.0,2.0,204.0,63.504,40.85,1581.8,Conventional,20.0,2.0,facefoot
55107,Fall,False,9.22,10.47,26,26,0.0,0.0,100.0,23.0,4.0,97.0,2.0,188.0,63.112,68.37,1735.35,Conventional,20.0,2.0,facefoot
55107,Fall,False,9.62,34.05,26,29,0.0,1.0,100.0,23.0,4.0,97.0,2.0,172.0,59.976,27.04,1181.65,Conventional,20.0,3.0,facefoot
55107,Fall,False,13.07,0.63,26,38,-5.0,0.0,,,,,2.0,263.0,59.192,9.2,1090.5,Aggressive Cooling,,3.0,facefoot
55107,Fall,False,13.12,4.45,26,36,0.0,3.0,,,,,2.0,76.0,58.8,6.82,1059.91,Aggressive Cooling,,6.0,facefoot
55107,Fall,False,13.22,9.82,26,32,0.0,-4.0,,,,,2.0,356.0,58.016,18.35,1324.76,Aggressive Cooling,,2.0,facefoot
55107,Fall,False,13.33,16.58,26,31,0.0,-2.0,,,,,2.0,346.0,58.016,30.58,1215.25,Aggressive Cooling,,5.0,facefoot
55107,Fall,False,15.2,13.98,33,31,1.0,1.0,,,,,2.0,293.0,52.92,50.07,1299.89,Aggressive Cooling,,4.0,facefoot
55107,Fall,True,9.22,17.53,22,25,2.0,-3.0,100.0,23.0,3.0,80.0,2.0,27.0,49.0,22.06,1523.67,Conventional,18.0,1.0,facefoot
55107,Fall,True,6.47,0.18,22,23,0.0,0.0,100.0,22.0,3.0,87.0,2.0,125.0,98.392,0.0,1010.0,Conventional,18.0,1.0,facefoot
55107,Fall,True,6.83,21.73,23,25,7.0,2.0,100.0,22.0,3.0,87.0,2.0,292.0,96.432,73.13,1831.72,Aggressive Heating,,3.0,foot
55107,Fall,True,7.83,81.45,23,28,0.0,0.0,101.0,21.0,4.0,100.0,2.0,317.0,81.144,110.65,2260.0,Aggressive Heating,,3.0,foot
55107,Fall,True,8.1,98.08,24,28,-1.0,0.0,101.0,21.0,4.0,90.0,2.0,308.0,78.792,81.42,1980.88,Conventional,21.0,1.0,foot
55107,Fall,True,10.27,1.5,22,29,0.0,1.0,100.0,21.0,4.0,98.0,2.0,268.0,62.328,22.63,1367.0,Conventional,21.0,2.0,facefoot
