Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
55129,Winter,False,13.37,7.65,8,24,,0.0,,,,,2.0,208.0,61.152,16.11,969.76,Aggressive Heating,,2.0,footdefrost
55129,Winter,False,14.13,53.95,8,29,0.0,-1.0,,,,,2.0,262.0,58.8,16.77,1068.87,Aggressive Heating,,1.0,footdefrost
55129,Winter,False,14.22,58.78,8,30,-1.0,0.0,,,,,2.0,262.0,58.8,7.34,859.48,Conventional,24.0,1.0,footdefrost
55129,Winter,True,9.02,27.42,5,18,0.0,0.0,,,,,2.0,55.0,50.96,12.69,1007.59,Conventional,24.0,1.0,footdefrost
55129,Winter,True,17.27,3.72,7,11,0.0,0.0,,,,,2.0,148.0,49.0,5.86,1075.5,Conventional,24.0,1.0,footdefrost
55129,Winter,True,17.65,26.83,7,20,0.0,0.0,,,,,2.0,267.0,47.432,18.22,1007.38,Conventional,24.0,1.0,footdefrost
55129,Winter,True,8.02,0.2,7,7,0.0,0.0,,,,,2.0,192.0,45.472,0.0,984.0,Conventional,24.0,1.0,footdefrost
55129,Winter,True,14.52,1.52,10,14,0.0,0.0,,,,,2.0,255.0,39.984,6.69,1191.67,Conventional,24.0,1.0,footdefrost
55129,Winter,True,14.8,18.03,8,20,0.0,0.0,,,,,2.0,248.0,39.2,87.02,1585.96,Conventional,24.0,1.0,footdefrost
55129,Winter,True,10.9,0.43,7,22,0.0,0.0,,,,,2.0,330.0,28.616,16.2,1767.0,Conventional,24.0,2.0,footdefrost
55129,Winter,True,20.95,7.45,7,24,0.0,-1.0,,,,,2.0,242.0,19.208,31.85,1325.68,Conventional,24.0,1.0,footdefrost
55129,Winter,True,9.87,2.85,6,9,0.0,0.0,,,,,2.0,331.0,17.64,2.87,939.86,Conventional,24.0,1.0,footdefrost
55129,Winter,True,9.95,7.83,6,10,0.0,0.0,,,,,2.0,332.0,17.248,13.92,1176.16,Conventional,24.0,1.0,footdefrost
55129,Winter,True,13.05,0.27,6,22,0.0,2.0,,,,,2.0,0.0,94.864,0.0,816.0,Conventional,24.0,3.0,footdefrost
55129,Winter,True,20.75,7.57,6,20,0.0,-1.0,,,,,2.0,64.0,91.336,13.62,1106.35,Conventional,24.0,2.0,footdefrost
55129,Winter,True,19.42,0.63,8,11,0.0,0.0,,,,,2.0,121.0,85.848,0.0,977.5,Conventional,24.0,2.0,footdefrost
55129,Winter,False,10.0,7.05,5,6,0.0,-1.0,,,,,2.0,150.0,80.752,0.0,884.1,Conventional,24.0,1.0,footdefrost
55129,Winter,False,14.72,4.37,5,13,0.0,1.0,,,,,2.0,150.0,79.576,4.35,1017.59,Conventional,24.0,2.0,footdefrost
55129,Winter,True,9.7,19.25,8,14,0.0,0.0,,,,,2.0,158.0,76.832,19.97,1052.15,Conventional,24.0,2.0,footdefrost
55129,Winter,True,18.93,10.63,2,18,1.0,0.0,,,,,2.0,48.0,50.176,16.82,1236.19,Aggressive Heating,,2.0,footdefrost
55129,Winter,True,21.8,0.6,1,10,0.0,-1.0,,,,,2.0,0.0,48.216,0.0,1055.0,Aggressive Heating,,1.0,footdefrost
