Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
56657,Summer,True,17.28,29.28,29,30,0.0,-1.0,,,,,2.0,77.0,39.984,20.99,1289.91,Conventional,20.0,2.0,face
56657,Summer,True,17.65,51.45,27,28,0.0,-1.0,,,,,2.0,160.0,36.848,63.42,1803.78,Conventional,20.0,1.0,face
56657,Summer,True,11.13,3.82,22,39,0.0,6.0,,,,,2.0,11.0,97.216,0.0,943.43,Conventional,20.0,7.0,face
56657,Summer,True,11.28,12.77,22,33,0.0,-1.0,,,,,2.0,186.0,94.472,6.48,1065.9,Conventional,20.0,6.0,face
56657,Summer,True,13.43,8.47,38,33,0.0,-2.0,,,,,2.0,33.0,92.904,3.86,1053.91,Conventional,20.0,4.0,face
56657,Summer,True,13.65,21.45,30,30,0.0,0.0,,,,,2.0,220.0,90.552,46.12,1604.44,Conventional,20.0,4.0,face
56657,Summer,True,17.58,13.87,29,29,0.0,0.0,,,,,2.0,80.0,87.808,44.93,1465.94,Conventional,20.0,4.0,face
56657,Summer,True,20.53,2.73,36,32,0.0,-2.0,,,,,2.0,187.0,87.808,7.79,1192.57,Conventional,20.0,2.0,face
56657,Summer,False,9.62,46.75,25,31,0.0,0.0,,,,,2.0,297.0,78.008,8.27,881.86,Conventional,20.0,2.0,face
56657,Summer,False,12.83,6.97,31,35,0.0,-1.0,,,,,2.0,27.0,78.008,12.8,1191.45,Conventional,20.0,1.0,face
56657,Summer,False,13.2,29.08,28,32,0.0,3.0,,,,,2.0,111.0,74.48,25.16,1358.21,Conventional,20.0,4.0,face
56657,Summer,False,13.28,34.17,28,31,0.0,-2.0,,,,,2.0,203.0,74.088,27.0,1567.64,Conventional,20.0,2.0,face
56657,Summer,False,6.95,2.93,24,26,0.0,-1.0,,,,,2.0,203.0,68.6,4.74,1373.0,Conventional,20.0,1.0,face
56657,Summer,False,8.8,71.37,25,30,0.0,0.0,,,,,2.0,349.0,86.24,51.09,1701.22,Conventional,20.0,2.0,face
56657,Summer,False,10.1,148.77,27,28,0.0,2.0,,,,,2.0,82.0,81.144,43.52,1566.95,Conventional,20.0,3.0,face
56657,Summer,False,11.42,0.3,28,33,0.0,1.0,,,,,2.0,185.0,74.872,0.0,932.0,Conventional,20.0,4.0,face
56657,Summer,False,11.48,4.48,28,32,0.0,0.0,,,,,2.0,148.0,74.872,2.36,954.5,Conventional,20.0,4.0,face
56657,Summer,False,11.58,10.15,28,32,0.0,0.0,,,,,2.0,148.0,74.872,1.38,901.83,Conventional,20.0,4.0,face
56657,Summer,False,13.0,95.22,29,27,0.0,-1.0,,,,,2.0,278.0,60.368,59.42,1968.35,Conventional,20.0,3.0,face
56657,Summer,False,13.07,99.97,29,27,0.0,0.0,,,,,2.0,278.0,60.368,57.2,1961.78,Conventional,20.0,3.0,face
56657,Summer,False,16.42,0.9,28,44,0.0,4.0,,,,,2.0,85.0,57.232,0.0,825.2,Conventional,20.0,7.0,facefoot
56657,Summer,False,16.55,9.38,28,37,0.0,-3.0,,,,,2.0,267.0,54.88,18.46,1134.14,Conventional,20.0,4.0,facefoot
56657,Summer,False,17.25,51.07,34,27,0.0,-2.0,,,,,2.0,32.0,49.784,55.24,1519.4,Conventional,20.0,2.0,facefoot
56657,Summer,False,17.85,86.55,30,28,0.0,-1.0,,,,,2.0,124.0,40.768,43.45,1465.93,Conventional,20.0,1.0,facefoot
56657,Summer,False,18.15,105.35,33,28,0.0,1.0,,,,,2.0,304.0,37.632,32.16,1349.33,Conventional,20.0,2.0,facefoot
56657,Summer,False,18.87,147.98,29,26,0.0,-1.0,,,,,2.0,248.0,30.968,85.9,2035.4,Conventional,20.0,1.0,facefoot
56657,Summer,False,19.63,193.67,26,27,0.0,0.0,,,,,2.0,135.0,20.384,25.6,1430.57,Conventional,20.0,1.0,facefoot
56657,Summer,True,12.18,6.8,23,31,0.0,0.0,,,,,2.0,23.0,80.36,0.74,821.82,Conventional,20.0,1.0,face
56657,Summer,True,12.62,32.33,23,28,0.0,0.0,,,,,2.0,19.0,76.44,41.06,1406.91,Conventional,20.0,1.0,face
56657,Summer,True,8.7,49.97,22,28,0.0,0.0,,,,,2.0,235.0,61.544,21.89,1313.52,Conventional,20.0,1.0,face
56657,Summer,True,8.88,61.38,22,29,0.0,0.0,,,,,2.0,354.0,61.152,42.49,1562.67,Conventional,20.0,1.0,foot
56657,Summer,True,14.62,16.0,27,30,0.0,-1.0,,,,,2.0,103.0,88.2,96.28,2084.9,Conventional,20.0,1.0,face
56657,Summer,True,22.03,273.77,20,26,0.0,0.0,,,,,2.0,68.0,34.496,97.18,1982.2,Conventional,20.0,1.0,foot
56657,Summer,True,23.55,365.38,20,24,0.0,0.0,,,,,2.0,103.0,10.976,89.98,1847.61,Conventional,20.0,1.0,foot
56657,Summer,True,23.68,373.32,20,25,0.0,1.0,,,,,2.0,133.0,9.8,82.43,1705.82,Conventional,20.0,2.0,foot
56657,Summer,True,0.0,391.93,21,25,0.0,0.0,,,,,2.0,254.0,7.84,62.62,1469.5,Conventional,20.0,2.0,foot
56657,Summer,True,16.48,0.02,31,41,0.0,0.0,,,,,2.0,170.0,27.832,0.0,945.0,Aggressive Heating,,3.0,foot
56657,Summer,True,16.97,48.33,9,32,0.0,1.0,,,,,2.0,145.0,98.392,2.35,846.5,Aggressive Heating,,2.0,foot
56657,Summer,True,17.77,96.15,28,25,0.0,-1.0,,,,,2.0,82.0,88.984,13.57,1101.33,Aggressive Heating,,1.0,foot
56657,Summer,True,19.7,2.85,23,23,0.0,0.0,,,,,2.0,33.0,82.32,37.86,1448.6,Aggressive Heating,,1.0,foot
56657,Summer,True,19.88,13.55,22,24,0.0,0.0,,,,,2.0,269.0,80.752,33.15,1307.06,Aggressive Heating,,1.0,foot
56657,Summer,True,8.68,8.53,24,29,0.0,0.0,,,,,2.0,113.0,75.656,18.14,1158.5,Aggressive Heating,,1.0,footdefrost
56657,Summer,True,16.4,2.55,24,26,0.0,1.0,,,,,2.0,203.0,74.872,0.0,940.43,Aggressive Heating,,2.0,footdefrost
56657,Fall,False,16.5,0.05,29,39,0.0,2.0,,,,,2.0,274.0,39.2,0.0,835.0,Conventional,22.0,2.0,face
56657,Fall,False,17.23,9.35,27,32,0.0,0.0,,,,,2.0,137.0,37.24,46.85,1365.85,Conventional,22.0,2.0,face
56657,Fall,False,19.03,8.63,26,28,0.0,0.0,,,,,2.0,193.0,32.536,7.55,1239.9,Conventional,22.0,2.0,face
56657,Fall,False,15.68,16.43,30,29,0.0,-1.0,,,,,2.0,170.0,15.68,15.72,1317.26,Conventional,22.0,2.0,face
56657,Fall,False,17.37,40.28,27,25,0.0,-1.0,,,,,2.0,85.0,9.016,35.68,1316.58,Conventional,22.0,1.0,face
56657,Fall,False,22.17,1.65,24,29,0.0,2.0,,,,,2.0,93.0,98.0,0.0,944.0,Conventional,22.0,3.0,footdefrost
56657,Fall,True,16.92,21.03,29,34,0.0,-2.0,,,,,2.0,304.0,95.648,8.3,1237.83,Conventional,22.0,1.0,face
56657,Fall,True,17.85,13.0,29,29,0.0,0.0,,,,,2.0,265.0,90.552,28.86,1417.29,Conventional,22.0,2.0,face
56657,Fall,True,16.53,1.65,25,27,0.0,0.0,,,,,2.0,131.0,87.808,1.23,973.75,Conventional,22.0,2.0,face
56657,Fall,True,17.1,35.68,25,28,-5.0,-1.0,,,,,2.0,191.0,85.064,10.89,1227.75,Conventional,17.0,1.0,facefoot
