Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
58800,Summer,True,9.5,3.42,28,30,0.0,0.0,,,,,2.0,230.0,76.44,0.0,990.57,Conventional,22.0,4.0,face
58800,Summer,True,9.57,7.63,28,29,1.0,-3.0,,,,,2.0,230.0,76.048,0.0,963.71,Conventional,23.0,1.0,facefoot
58800,Summer,True,9.65,12.37,28,29,-3.0,0.0,,,,,2.0,230.0,75.656,0.0,950.54,Conventional,20.0,1.0,facefoot
58800,Summer,True,10.07,38.1,27,30,0.0,4.0,,,,,2.0,84.0,74.872,45.8,1614.7,Conventional,20.0,5.0,facefoot
58800,Summer,True,10.13,41.33,27,29,0.0,-1.0,,,,,2.0,95.0,74.48,60.53,1757.39,Conventional,20.0,4.0,facefoot
58800,Summer,True,10.95,4.1,27,30,0.0,0.0,,,,,2.0,166.0,74.872,2.32,923.44,Conventional,20.0,4.0,facefoot
58800,Summer,True,13.75,11.87,27,32,5.0,0.0,,,,,2.0,241.0,72.912,27.8,1536.14,Aggressive Heating,,4.0,face
58800,Summer,True,13.82,16.33,27,31,-5.0,0.0,,,,,2.0,77.0,72.128,37.42,1685.46,Conventional,20.0,4.0,face
58800,Summer,True,15.27,28.3,27,28,0.0,0.0,,,,,2.0,139.0,70.168,13.61,1282.05,Conventional,20.0,4.0,face
58800,Summer,True,15.38,35.72,26,27,0.0,-2.0,,,,,2.0,108.0,69.384,25.76,1337.64,Conventional,20.0,2.0,face
58800,Summer,True,15.65,2.2,26,29,0.0,0.0,,,,,2.0,350.0,68.992,2.99,823.11,Conventional,20.0,2.0,face
58800,Summer,True,15.93,19.33,25,28,0.0,0.0,,,,,2.0,233.0,66.64,21.48,1381.94,Conventional,20.0,2.0,face
58800,Summer,True,16.28,7.55,25,29,0.0,0.0,,,,,2.0,147.0,66.64,0.0,795.74,Conventional,19.0,4.0,face
58800,Summer,True,10.02,0.87,25,31,0.0,1.0,,,,,2.0,52.0,3.528,4.05,973.0,Conventional,19.0,5.0,face
58800,Summer,True,13.12,0.17,44,35,0.0,0.0,,,,,2.0,97.0,95.256,0.0,881.0,Conventional,19.0,5.0,face
58800,Summer,True,13.17,3.23,43,33,0.0,0.0,,,,,2.0,97.0,94.864,0.0,939.63,Conventional,19.0,5.0,face
58800,Summer,True,13.27,9.88,43,33,0.0,0.0,,,,,2.0,223.0,94.864,0.0,859.67,Conventional,19.0,5.0,face
58800,Summer,True,14.78,0.07,31,32,0.0,2.0,,,,,2.0,90.0,92.904,0.0,905.0,Conventional,19.0,4.0,face
58800,Summer,True,15.02,13.73,30,29,0.0,-1.0,,,,,2.0,75.0,91.728,30.65,1289.53,Conventional,19.0,3.0,face
58800,Summer,True,15.07,16.95,30,29,0.0,-2.0,,,,,2.0,71.0,91.336,25.76,1303.21,Conventional,19.0,1.0,face
58800,Summer,False,11.23,2.22,34,47,0.0,4.0,,,,,2.0,235.0,91.336,2.73,983.14,Conventional,19.0,5.0,face
58800,Summer,False,15.93,6.05,37,35,0.0,-3.0,,,,,2.0,241.0,89.376,2.18,902.0,Conventional,19.0,2.0,face
58800,Summer,False,16.15,19.43,35,31,0.0,0.0,,,,,2.0,169.0,88.984,17.21,1223.79,Conventional,19.0,2.0,face
58800,Summer,False,13.9,23.0,30,29,0.0,-2.0,,,,,2.0,254.0,74.872,13.58,1391.83,Conventional,18.0,4.0,face
58800,Summer,False,14.12,35.65,30,28,0.0,-2.0,,,,,2.0,83.0,74.088,50.62,1363.36,Conventional,18.0,2.0,face
58800,Summer,False,14.53,0.23,30,30,0.0,0.0,,,,,2.0,268.0,73.696,0.0,953.0,Conventional,18.0,2.0,face
58800,Summer,False,15.22,8.87,30,34,0.0,0.0,,,,,2.0,0.0,72.52,0.0,430.71,Aggressive Cooling,,2.0,face
58800,Summer,False,15.4,19.32,30,31,1.0,3.0,,,,,2.0,0.0,72.52,0.0,950.77,Conventional,17.0,4.0,face
58800,Summer,True,10.43,0.03,33,37,0.0,0.0,,,,,2.0,219.0,68.208,0.0,816.0,Conventional,17.0,4.0,face
58800,Summer,True,12.05,12.58,32,34,0.0,0.0,,,,,2.0,65.0,62.72,36.89,1411.94,Conventional,17.0,4.0,face
58800,Summer,True,17.12,15.57,30,33,0.0,0.0,,,,,2.0,105.0,59.584,45.4,1379.8,Conventional,17.0,4.0,face
58800,Summer,True,18.65,7.02,32,34,-1.0,0.0,,,,,2.0,222.0,58.8,2.08,824.47,Aggressive Cooling,,4.0,face
58800,Summer,True,9.7,8.7,30,35,0.0,0.0,,,,,2.0,251.0,56.84,7.3,1127.64,Aggressive Cooling,,4.0,face
58800,Summer,True,12.88,2.58,30,45,0.0,1.0,,,,,2.0,235.0,54.488,1.56,1017.5,Aggressive Cooling,,5.0,face
58800,Summer,True,13.28,26.58,30,35,3.0,-1.0,,,,,2.0,211.0,52.528,17.35,1239.69,Conventional,18.0,4.0,face
58800,Summer,True,15.75,23.95,30,29,6.0,0.0,,,,,2.0,183.0,47.824,4.53,1154.15,Conventional,24.0,4.0,face
58800,Summer,True,15.98,38.18,30,30,-2.0,0.0,,,,,2.0,227.0,46.256,27.15,1546.84,Conventional,22.0,4.0,face
58800,Summer,True,16.22,51.38,30,29,0.0,0.0,,,,,2.0,72.0,45.08,20.45,1292.38,Conventional,22.0,4.0,face
58800,Summer,False,10.42,2.6,27,29,0.0,-3.0,,,,,2.0,251.0,9.8,14.85,1225.5,Conventional,22.0,1.0,face
58800,Summer,False,10.78,24.33,27,28,0.0,2.0,,,,,2.0,267.0,98.392,15.76,1225.05,Conventional,22.0,3.0,face
58800,Summer,False,10.87,29.63,27,29,0.0,0.0,,,,,2.0,253.0,98.0,26.06,1413.6,Conventional,22.0,3.0,face
58800,Summer,False,11.2,49.8,26,29,-2.0,-1.0,,,,,2.0,2.0,93.688,23.69,1283.13,Conventional,20.0,2.0,face
58800,Summer,False,15.08,2.4,39,30,3.0,-1.0,,,,,2.0,344.0,92.512,3.92,963.83,Conventional,23.0,1.0,face
58800,Summer,False,20.8,3.37,25,30,0.0,0.0,,,,,2.0,56.0,91.336,14.57,1253.71,Conventional,23.0,1.0,face
58800,Summer,False,7.4,0.52,23,27,0.0,0.0,,,,,2.0,123.0,87.024,0.0,1064.5,Conventional,23.0,1.0,foot
58800,Summer,False,7.52,7.5,23,27,0.0,0.0,,,,,2.0,356.0,85.064,27.37,1222.94,Conventional,23.0,1.0,foot
