Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
57049,Fall,True,6.18,2.97,15,18,0.0,0.0,205.0,15.0,5.0,99.0,2.0,287.0,54.488,31.36,1254.0,Aggressive Cooling,,5.0,facefoot
57049,Fall,True,6.38,15.22,15,20,0.0,0.0,205.0,15.0,5.0,99.0,2.0,148.0,53.704,23.19,1183.52,Aggressive Cooling,,5.0,facefoot
57049,Fall,True,6.72,35.22,16,21,0.0,0.0,205.0,15.0,5.0,99.0,2.0,99.0,53.312,64.22,1482.77,Aggressive Cooling,,5.0,facefoot
57049,Fall,True,6.87,44.6,16,22,0.0,0.0,205.0,15.0,5.0,94.0,2.0,132.0,52.528,43.23,1421.04,Aggressive Cooling,,5.0,facefoot
57049,Fall,True,7.28,69.4,16,25,0.0,0.0,212.0,16.0,4.0,95.0,2.0,265.0,49.784,23.51,1439.75,Aggressive Cooling,,5.0,facefoot
57049,Fall,True,19.67,3.48,13,14,0.0,0.0,201.0,13.0,5.0,84.0,2.0,261.0,48.608,19.0,1421.5,Conventional,20.0,5.0,facefoot
57049,Fall,True,20.22,36.1,13,18,3.0,-3.0,201.0,13.0,5.0,84.0,2.0,233.0,47.04,30.37,1095.5,Conventional,23.0,2.0,facefoot
57049,Fall,True,22.92,1.02,19,17,3.0,1.0,201.0,12.0,5.0,83.0,2.0,137.0,45.864,11.91,1378.86,Aggressive Heating,,3.0,facefoot
57049,Fall,True,22.98,4.67,13,18,0.0,0.0,201.0,12.0,5.0,83.0,2.0,182.0,45.864,20.71,1344.55,Aggressive Heating,,3.0,facefoot
57049,Fall,True,23.1,11.28,12,20,0.0,0.0,201.0,11.0,4.0,92.0,2.0,288.0,45.08,32.77,1372.27,Aggressive Heating,,3.0,facefoot
57049,Fall,False,9.52,25.77,10,17,0.0,1.0,212.0,9.0,5.0,91.0,2.0,307.0,41.16,14.25,1432.88,Aggressive Heating,,4.0,facefoot
57049,Fall,False,9.78,41.43,9,19,0.0,0.0,212.0,9.0,5.0,91.0,2.0,304.0,98.392,32.57,1271.08,Aggressive Heating,,4.0,facefoot
57049,Fall,False,19.83,1.07,11,18,1.0,0.0,100.0,9.0,3.0,91.0,2.0,146.0,92.904,0.0,896.67,Aggressive Heating,,4.0,facefoot
57049,Fall,False,19.87,3.58,11,18,0.0,-1.0,100.0,9.0,3.0,91.0,2.0,184.0,92.904,0.25,936.25,Aggressive Heating,,3.0,facefoot
57049,Fall,False,20.05,13.87,10,21,0.0,0.0,100.0,9.0,3.0,91.0,2.0,76.0,92.512,28.74,1270.37,Aggressive Heating,,3.0,facefoot
57049,Fall,False,18.28,12.95,14,24,0.0,0.0,100.0,15.0,3.0,73.0,2.0,146.0,85.064,28.84,1280.43,Aggressive Heating,,3.0,facefoot
57049,Fall,False,19.2,67.85,14,27,0.0,0.0,202.0,14.0,4.0,71.0,2.0,87.0,79.968,23.83,1317.92,Aggressive Heating,,3.0,facefoot
57049,Fall,True,19.38,4.02,10,15,0.0,0.0,101.0,11.0,5.0,90.0,2.0,89.0,78.792,23.77,1398.29,Aggressive Heating,,3.0,facefoot
57049,Fall,True,4.63,0.7,8,12,0.0,0.0,100.0,10.0,4.0,79.0,2.0,6.0,77.224,29.47,1316.67,Aggressive Heating,,3.0,facefoot
57049,Fall,True,19.27,2.87,10,12,0.0,3.0,0.0,10.0,3.0,65.0,2.0,81.0,75.264,7.93,1102.0,Aggressive Heating,,6.0,facefoot
57049,Fall,True,4.6,1.32,9,9,0.0,-1.0,0.0,8.0,3.0,74.0,2.0,261.0,75.264,9.87,1354.67,Aggressive Heating,,5.0,facefoot
57049,Fall,True,4.93,2.03,9,11,0.0,0.0,0.0,8.0,3.0,74.0,2.0,87.0,74.872,53.74,1427.4,Aggressive Heating,,5.0,facefoot
57049,Fall,True,19.33,5.52,11,14,0.0,0.0,0.0,11.0,3.0,70.0,2.0,236.0,74.48,12.85,1305.18,Aggressive Heating,,5.0,facefoot
57049,Fall,True,4.57,0.77,9,6,1.0,0.0,0.0,7.0,3.0,88.0,2.0,78.0,74.48,0.0,945.5,Aggressive Heating,,5.0,facefoot
57049,Fall,True,19.33,2.7,12,15,0.0,1.0,0.0,12.0,3.0,65.0,2.0,82.0,72.912,31.9,1521.83,Aggressive Heating,,6.0,facefoot
57049,Fall,True,4.67,2.77,11,11,0.0,1.0,0.0,8.0,3.0,89.0,2.0,359.0,72.128,37.4,1541.0,Aggressive Heating,,7.0,facefoot
57049,Fall,True,19.28,4.42,15,18,0.0,0.0,100.0,15.0,3.0,74.0,2.0,343.0,70.56,13.33,1363.89,Aggressive Heating,,7.0,facefoot
57049,Fall,False,1.17,27.27,13,20,-3.0,0.0,100.0,11.0,3.0,99.0,2.0,155.0,75.264,12.07,986.57,Aggressive Heating,,7.0,facefoot
57049,Fall,False,1.22,30.33,13,21,0.0,0.0,100.0,11.0,3.0,99.0,2.0,131.0,74.872,20.32,1190.0,Aggressive Heating,,7.0,facefoot
57049,Fall,True,12.45,0.15,16,19,0.0,0.0,212.0,14.0,4.0,99.0,2.0,221.0,53.312,6.9,1153.0,Aggressive Heating,,7.0,facefoot
57049,Fall,True,12.97,5.83,15,20,0.0,0.0,212.0,14.0,4.0,99.0,2.0,310.0,53.704,2.8,831.8,Aggressive Heating,,7.0,facefoot
57049,Fall,True,13.2,20.43,15,23,0.0,0.0,212.0,14.0,4.0,99.0,2.0,208.0,52.528,26.58,1220.52,Aggressive Heating,,7.0,facefoot
57049,Fall,True,13.67,47.95,15,25,0.0,0.0,212.0,16.0,4.0,95.0,2.0,132.0,49.0,39.1,1474.29,Aggressive Heating,,7.0,facefoot
57049,Fall,True,19.4,1.4,15,17,0.0,0.0,201.0,15.0,5.0,91.0,2.0,351.0,46.648,6.47,1013.33,Aggressive Heating,,7.0,facefoot
57049,Fall,True,4.6,0.38,9,10,0.0,0.0,101.0,10.0,5.0,91.0,2.0,107.0,45.864,0.0,1178.0,Aggressive Heating,,7.0,facefoot
57049,Fall,True,4.92,0.97,9,12,0.0,0.0,101.0,10.0,5.0,91.0,2.0,139.0,45.864,0.0,872.0,Aggressive Heating,,7.0,facefoot
57049,Fall,True,19.43,6.35,9,13,2.0,0.0,101.0,9.0,5.0,67.0,2.0,83.0,43.512,16.19,1469.7,Aggressive Heating,,7.0,facefoot
57049,Fall,True,4.88,0.82,7,9,0.0,0.0,100.0,7.0,5.0,61.0,2.0,85.0,42.336,66.75,1518.0,Aggressive Heating,,7.0,facefoot
57049,Fall,True,7.9,1.02,9,8,0.0,-1.0,0.0,7.0,3.0,87.0,2.0,263.0,79.968,11.96,1754.6,Aggressive Heating,,6.0,facefoot
57049,Fall,True,7.95,3.58,9,9,0.0,0.0,0.0,7.0,3.0,87.0,2.0,89.0,79.968,23.23,1756.63,Aggressive Heating,,6.0,facefoot
57049,Fall,False,19.5,2.5,14,18,0.0,3.0,101.0,14.0,3.0,85.0,2.0,82.0,75.656,17.57,1071.0,Aggressive Heating,,6.0,facefoot
57049,Fall,True,7.85,3.52,14,16,0.0,0.0,100.0,14.0,4.0,92.0,2.0,265.0,58.8,10.88,1160.4,Aggressive Heating,,6.0,facefoot
57049,Fall,True,9.35,3.67,13,19,-6.0,0.0,212.0,13.0,4.0,94.0,2.0,268.0,52.136,10.37,1046.4,Conventional,19.0,3.0,facefoot
57049,Fall,True,19.45,0.08,23,20,6.0,0.0,203.0,13.0,4.0,99.0,2.0,220.0,48.608,18.5,1075.0,Aggressive Heating,,3.0,facefoot
57049,Fall,True,20.22,20.87,14,24,0.0,0.0,203.0,13.0,4.0,99.0,2.0,309.0,46.648,38.42,1309.88,Aggressive Heating,,3.0,facefoot
57049,Fall,True,6.15,2.4,14,17,0.0,0.0,201.0,13.0,3.0,99.0,2.0,310.0,45.472,36.44,1419.71,Aggressive Heating,,3.0,facefoot
57049,Fall,True,6.45,20.87,13,20,0.0,0.0,201.0,13.0,3.0,99.0,2.0,177.0,43.512,56.86,1464.93,Aggressive Heating,,3.0,facefoot
57049,Fall,True,6.8,41.43,14,23,0.0,0.0,201.0,14.0,3.0,96.0,2.0,111.0,39.984,43.76,1386.3,Aggressive Heating,,3.0,facefoot
57049,Fall,True,7.43,7.95,14,15,0.0,0.0,212.0,14.0,5.0,91.0,2.0,82.0,34.888,12.89,1109.0,Aggressive Cooling,,2.0,facefoot
57049,Fall,True,10.28,1.55,14,16,0.0,0.0,212.0,14.0,5.0,95.0,2.0,85.0,33.712,34.38,1553.5,Aggressive Cooling,,2.0,facefoot
