Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
56661,Fall,True,9.53,56.03,1,17,10.0,0.0,,,,,2.0,335.0,55.664,56.27,1377.44,Aggressive Heating,,1.0,facefoot
56661,Fall,True,9.8,71.67,1,18,-3.0,0.0,,,,,2.0,182.0,54.488,43.5,1365.0,Conventional,23.0,1.0,facefoot
56661,Fall,True,15.52,2.7,5,14,0.0,3.0,,,,,2.0,4.0,52.528,50.08,1688.75,Conventional,23.0,4.0,facefoot
56661,Fall,True,22.78,0.15,3,5,5.0,0.0,,,,,2.0,272.0,50.176,2.4,1097.0,Aggressive Heating,,5.0,facefoot
56661,Fall,True,23.0,12.72,0,19,0.0,-6.0,,,,,2.0,73.0,48.216,13.56,985.14,Aggressive Heating,,2.0,facefoot
56661,Fall,True,23.73,56.65,0,27,-5.0,0.0,,,,,2.0,331.0,46.648,1.63,808.29,Conventional,23.0,2.0,facefoot
56661,Fall,True,23.88,65.53,0,26,2.0,0.0,,,,,2.0,6.0,45.864,33.07,1340.46,Aggressive Heating,,2.0,facefoot
56661,Fall,True,9.35,3.88,0,17,0.0,0.0,,,,,2.0,40.0,41.552,31.64,1497.42,Aggressive Heating,,2.0,facefoot
56661,Fall,False,8.27,3.82,0,9,0.0,0.0,,,,,2.0,325.0,34.888,49.76,1434.4,Aggressive Heating,,2.0,facefoot
56661,Fall,False,13.68,6.17,10,22,0.0,-1.0,,,,,2.0,271.0,32.144,68.31,1608.0,Aggressive Heating,,1.0,facefoot
56661,Fall,False,13.77,11.45,10,23,0.0,0.0,,,,,2.0,120.0,30.576,47.69,1422.39,Aggressive Heating,,1.0,facefoot
56661,Fall,True,7.98,22.37,4,19,-2.0,0.0,101.0,3.0,4.0,100.0,2.0,335.0,15.68,11.32,960.0,Conventional,23.0,1.0,facefoot
56661,Fall,True,7.88,16.65,9,18,0.0,-1.0,,,,,2.0,7.0,98.784,59.05,1444.0,Conventional,23.0,1.0,facefoot
56661,Fall,True,8.02,25.28,9,21,-3.0,0.0,100.0,9.0,4.0,100.0,2.0,3.0,97.608,43.64,1347.76,Conventional,20.0,1.0,facefoot
56661,Winter,True,15.8,10.77,8,15,3.0,0.0,212.0,8.0,4.0,97.0,2.0,186.0,93.296,53.13,1368.45,Conventional,23.0,2.0,facefoot
56661,Winter,True,15.97,20.62,8,18,0.0,0.0,212.0,8.0,4.0,97.0,2.0,105.0,92.512,33.19,1344.57,Conventional,23.0,2.0,facefoot
56661,Winter,True,18.45,12.05,7,19,0.0,-2.0,,,,,2.0,180.0,89.376,36.27,1369.81,Conventional,23.0,0.0,facefoot
56661,Winter,True,7.22,2.22,4,8,0.0,1.0,100.0,4.0,5.0,93.0,2.0,4.0,88.2,50.5,1482.0,Conventional,23.0,2.0,facefoot
56661,Winter,True,7.27,4.52,4,10,-2.0,0.0,100.0,4.0,5.0,93.0,2.0,284.0,87.808,38.8,1426.22,Conventional,21.0,2.0,facefoot
56661,Winter,True,19.78,25.1,6,18,0.0,0.0,,,,,2.0,2.0,80.752,53.17,1390.5,Conventional,21.0,2.0,facefoot
56661,Winter,False,8.92,8.28,6,16,0.0,-1.0,100.0,6.0,4.0,85.0,2.0,104.0,64.68,39.93,1506.18,Aggressive Heating,,1.0,facefoot
56661,Winter,True,8.13,4.08,7,18,0.0,0.0,212.0,7.0,4.0,99.0,2.0,73.0,57.624,46.29,1522.71,Aggressive Heating,,1.0,facefoot
56661,Winter,True,9.1,1.3,7,18,0.0,1.0,212.0,7.0,4.0,99.0,2.0,92.0,56.056,29.1,1461.75,Aggressive Heating,,2.0,facefoot
56661,Winter,True,15.67,1.1,7,11,0.0,0.0,212.0,6.0,4.0,96.0,2.0,96.0,54.096,11.2,1475.67,Aggressive Heating,,2.0,facefoot
56661,Winter,True,16.28,4.52,6,17,0.0,-1.0,212.0,6.0,4.0,95.0,2.0,269.0,53.704,10.99,989.0,Aggressive Heating,,1.0,facefoot
56661,Winter,True,7.85,5.47,0,7,0.0,0.0,100.0,1.0,5.0,71.0,2.0,285.0,51.352,47.37,1650.6,Aggressive Heating,,1.0,facefoot
56661,Winter,False,8.22,10.18,0,12,0.0,1.0,,,,,2.0,0.0,74.48,41.86,1340.44,Conventional,23.0,2.0,facefoot
56661,Winter,True,6.75,7.47,7,16,0.0,-1.0,100.0,7.0,,99.0,2.0,293.0,63.112,46.09,1387.06,Conventional,23.0,1.0,facefoot
56661,Winter,True,6.8,10.47,6,18,0.0,1.0,100.0,7.0,,99.0,2.0,271.0,62.328,46.2,1386.86,Conventional,23.0,2.0,facefoot
56661,Winter,True,21.32,1.7,5,10,0.0,1.0,0.0,6.0,,87.0,2.0,95.0,58.016,20.23,1326.5,Conventional,23.0,2.0,facefoot
56661,Winter,True,8.17,0.33,7,10,0.0,1.0,,,,,2.0,282.0,41.16,4.2,1486.0,Conventional,23.0,2.0,facefoot
56661,Winter,True,14.95,1.62,8,16,0.0,1.0,,,,,2.0,4.0,32.928,32.43,1231.33,Conventional,23.0,2.0,facefoot
56661,Winter,True,15.08,9.77,8,18,0.0,2.0,,,,,2.0,337.0,31.36,42.83,1341.0,Conventional,23.0,4.0,facefoot
56661,Winter,False,14.6,5.3,9,19,0.0,-3.0,201.0,10.0,,100.0,2.0,271.0,23.52,8.42,1161.25,Conventional,23.0,1.0,facefoot
56661,Winter,False,14.73,13.4,9,21,0.0,0.0,201.0,10.0,,100.0,2.0,187.0,22.344,24.44,1228.95,Conventional,23.0,1.0,foot
56661,Winter,False,18.48,14.95,8,18,0.0,0.0,201.0,9.0,,100.0,2.0,4.0,19.992,19.03,1146.95,Conventional,23.0,1.0,foot
56661,Winter,False,7.3,0.88,7,14,0.0,0.0,,,,,2.0,295.0,17.248,6.25,1412.5,Conventional,23.0,2.0,foot
56661,Winter,False,14.55,1.5,6,11,0.0,1.0,201.0,5.0,,97.0,2.0,95.0,13.328,14.56,1197.4,Conventional,23.0,3.0,foot
56661,Winter,False,14.93,6.0,5,17,0.0,-2.0,201.0,5.0,,97.0,2.0,284.0,12.152,42.03,1364.9,Conventional,23.0,1.0,foot
56661,Winter,True,7.8,0.88,2,5,3.0,2.0,,,,,2.0,3.0,9.408,14.4,1376.5,Aggressive Heating,,3.0,foot
56661,Winter,True,7.85,3.32,2,6,0.0,-1.0,,,,,2.0,265.0,9.408,34.07,1367.29,Aggressive Heating,,2.0,facefoot
56661,Winter,True,8.17,22.57,2,13,-3.0,-1.0,100.0,2.0,,93.0,2.0,315.0,7.448,26.68,1252.33,Conventional,23.0,1.0,facefoot
56661,Winter,False,7.77,1.67,-2,6,0.0,0.0,,,,,2.0,4.0,57.624,49.9,1541.0,Aggressive Heating,,2.0,facefoot
56661,Winter,True,10.5,18.13,1,20,0.0,-1.0,0.0,2.0,,53.0,2.0,183.0,40.376,18.0,1271.5,Aggressive Heating,,1.0,facefoot
56661,Winter,True,17.72,1.27,4,21,0.0,0.0,0.0,11.0,,52.0,2.0,274.0,97.216,33.17,1258.29,Aggressive Heating,,1.0,facefoot
56661,Winter,True,18.43,24.78,3,22,0.0,1.0,0.0,5.0,,71.0,2.0,269.0,93.688,57.81,1448.79,Aggressive Heating,,2.0,facefoot
56661,Winter,True,18.6,4.12,8,21,0.0,0.0,101.0,11.0,,45.0,2.0,90.0,75.264,30.02,1392.0,Aggressive Heating,,2.0,facefoot
56661,Winter,True,18.85,19.05,7,23,0.0,0.0,101.0,11.0,,45.0,2.0,94.0,74.872,27.99,1375.89,Aggressive Heating,,2.0,facefoot
56661,Winter,False,10.23,37.3,5,22,-1.0,0.0,101.0,4.0,,83.0,2.0,186.0,58.8,62.72,1733.4,Aggressive Heating,,2.0,facefoot
