Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
55134,Summer,True,12.98,2.78,27,46,-5.0,1.0,,,,,2.0,171.0,37.632,19.21,1243.58,Aggressive Cooling,,5.0,face
55134,Summer,True,17.45,23.88,32,35,0.0,-1.0,,,,,2.0,88.0,34.888,21.52,1079.04,Aggressive Cooling,,2.0,face
55134,Summer,True,19.35,0.17,31,34,0.0,0.0,,,,,2.0,169.0,31.36,7.2,1297.0,Aggressive Cooling,,2.0,face
55134,Summer,True,16.85,8.45,33,42,0.0,0.0,,,,,2.0,353.0,28.616,27.36,1201.62,Aggressive Cooling,,2.0,face
55134,Summer,False,9.85,32.25,28,35,0.0,0.0,,,,,2.0,62.0,21.952,5.3,824.82,Aggressive Cooling,,2.0,face
55134,Summer,False,14.28,0.92,37,52,0.0,0.0,,,,,2.0,80.0,21.56,10.2,930.33,Aggressive Cooling,,2.0,face
55134,Summer,False,16.2,5.48,35,45,0.0,-2.0,,,,,2.0,247.0,22.344,16.68,1200.69,Aggressive Cooling,,4.0,face
55134,Summer,False,16.52,24.5,35,36,0.0,-3.0,,,,,2.0,151.0,19.992,14.4,984.45,Aggressive Cooling,,3.0,face
55134,Summer,False,12.35,2.67,29,40,0.0,2.0,,,,,2.0,63.0,18.032,30.04,1551.75,Aggressive Cooling,,5.0,face
55134,Summer,False,12.58,16.8,29,36,0.0,0.0,,,,,2.0,58.0,14.896,18.59,1176.09,Aggressive Cooling,,5.0,face
55134,Summer,True,7.58,22.18,26,30,0.0,-2.0,,,,,2.0,175.0,15.288,26.67,1188.8,Aggressive Cooling,,3.0,face
55134,Summer,True,7.68,27.88,30,30,0.0,0.0,,,,,2.0,271.0,14.504,29.72,1338.4,Aggressive Cooling,,3.0,face
55134,Summer,True,19.28,0.27,24,30,0.0,0.0,,,,,2.0,318.0,89.768,2.7,748.0,Aggressive Cooling,,3.0,face
55134,Summer,True,19.37,5.65,24,27,0.0,-1.0,,,,,2.0,63.0,88.2,27.35,1267.85,Aggressive Cooling,,2.0,face
55134,Summer,True,19.4,8.03,24,26,0.0,0.0,,,,,2.0,248.0,88.2,16.87,1155.88,Aggressive Cooling,,2.0,face
55134,Summer,True,20.68,15.87,24,25,0.0,0.0,,,,,0.0,335.0,85.848,20.76,1185.69,Aggressive Cooling,,2.0,face
55134,Summer,True,7.3,3.92,21,28,0.0,0.0,,,,,2.0,159.0,83.888,14.36,1168.68,Aggressive Cooling,,2.0,face
55134,Summer,True,7.33,6.4,20,27,0.0,0.0,,,,,2.0,148.0,83.104,22.06,1242.84,Aggressive Cooling,,2.0,face
55134,Summer,True,7.53,18.37,21,27,0.0,0.0,,,,,2.0,267.0,83.496,30.35,1148.63,Aggressive Cooling,,2.0,face
55134,Summer,True,7.9,39.93,20,26,0.0,1.0,,,,,2.0,268.0,81.144,17.11,859.25,Aggressive Cooling,,3.0,face
55134,Summer,True,13.68,1.28,20,29,0.0,1.0,,,,,2.0,162.0,76.832,2.37,924.0,Aggressive Cooling,,4.0,face
55134,Summer,True,16.5,0.5,20,29,0.0,0.0,,,,,2.0,209.0,72.128,3.15,1078.5,Aggressive Cooling,,4.0,face
55134,Summer,True,14.37,23.68,29,25,3.0,-1.0,,,,,2.0,247.0,44.296,23.41,1100.33,Conventional,23.0,2.0,face
55134,Summer,True,17.92,1.12,38,34,0.0,0.0,,,,,2.0,87.0,39.2,8.22,932.33,Conventional,23.0,2.0,face
55134,Summer,True,7.72,31.48,24,28,0.0,0.0,,,,,2.0,272.0,34.496,34.39,1185.0,Conventional,23.0,2.0,face
55134,Summer,False,10.48,12.8,26,29,0.0,0.0,,,,,2.0,157.0,19.208,50.95,1433.75,Conventional,23.0,2.0,face
55134,Summer,False,10.6,20.57,25,30,0.0,0.0,,,,,2.0,92.0,16.856,77.88,1447.5,Conventional,23.0,2.0,face
55134,Summer,False,10.67,23.92,25,28,0.0,0.0,,,,,2.0,209.0,16.856,71.78,1439.65,Conventional,23.0,2.0,face
55134,Summer,False,10.73,27.8,26,28,0.0,0.0,,,,,2.0,207.0,15.288,67.61,1417.32,Conventional,23.0,2.0,face
55134,Summer,False,11.07,48.35,69,27,0.0,0.0,,,,,2.0,220.0,14.504,4.92,855.94,Conventional,23.0,2.0,face
55134,Summer,False,16.77,1.73,22,27,0.0,-1.0,,,,,2.0,245.0,96.04,5.28,1038.75,Conventional,23.0,1.0,face
55134,Summer,False,22.4,5.97,21,24,0.0,0.0,,,,,2.0,53.0,83.104,16.71,1114.08,Conventional,23.0,1.0,face
55134,Summer,True,7.28,1.62,23,26,0.0,0.0,,,,,2.0,144.0,71.344,10.8,1174.25,Conventional,23.0,1.0,face
55134,Summer,True,7.78,30.82,22,25,0.0,-1.0,,,,,2.0,286.0,69.776,31.84,1193.77,Conventional,23.0,1.0,face
55134,Summer,True,17.25,34.95,22,27,0.0,0.0,,,,,2.0,331.0,62.72,35.94,1233.36,Conventional,23.0,1.0,face
55134,Summer,True,14.63,3.07,41,28,0.0,0.0,,,,,2.0,60.0,43.904,0.0,949.57,Conventional,23.0,1.0,foot
55134,Summer,True,14.68,6.05,41,28,0.0,0.0,,,,,2.0,60.0,43.904,0.0,730.15,Conventional,23.0,1.0,foot
55134,Summer,True,14.87,16.75,38,27,0.0,-1.0,,,,,2.0,116.0,44.688,5.89,758.75,Conventional,23.0,1.0,foot
55134,Summer,True,14.9,19.52,34,27,0.0,0.0,,,,,2.0,113.0,44.688,10.33,955.62,Conventional,23.0,1.0,foot
55134,Summer,True,15.03,26.78,30,27,0.0,2.0,,,,,2.0,115.0,44.296,7.2,873.43,Conventional,23.0,3.0,foot
55134,Summer,True,15.08,30.07,30,27,0.0,-2.0,,,,,2.0,118.0,44.296,1.7,867.94,Conventional,23.0,1.0,foot
55134,Summer,True,16.23,1.42,27,29,0.0,0.0,,,,,2.0,256.0,34.496,4.93,1109.33,Conventional,23.0,1.0,foot
55134,Summer,True,16.3,5.05,27,29,0.0,0.0,,,,,2.0,215.0,33.712,39.42,1365.85,Conventional,23.0,1.0,facefoot
55134,Summer,True,17.32,65.75,28,27,0.0,-1.0,,,,,2.0,247.0,19.6,30.92,1239.11,Conventional,23.0,2.0,facefoot
55134,Summer,False,19.38,1.23,23,29,0.0,-1.0,,,,,2.0,263.0,18.424,4.27,1170.33,Conventional,23.0,1.0,facefoot
55134,Summer,True,17.07,88.62,25,27,0.0,0.0,,,,,2.0,333.0,82.32,11.99,1047.0,Conventional,23.0,3.0,facefoot
55134,Fall,True,13.47,3.3,25,33,0.0,0.0,,,,,2.0,137.0,34.888,9.01,1065.57,Conventional,23.0,3.0,facefoot
55134,Fall,True,13.67,15.87,26,31,0.0,-1.0,,,,,2.0,170.0,34.496,26.95,949.97,Conventional,23.0,2.0,facefoot
55134,Fall,True,15.48,11.35,27,28,0.0,1.0,,,,,2.0,4.0,22.736,12.61,1149.72,Conventional,23.0,3.0,facefoot
55134,Fall,False,10.45,0.13,25,25,0.0,-1.0,,,,,2.0,280.0,14.504,0.0,1235.0,Conventional,23.0,2.0,facefoot
55134,Fall,True,12.4,17.28,30,42,0.0,1.0,,,,,2.0,66.0,97.608,5.21,753.67,Conventional,23.0,3.0,facefoot
55134,Fall,True,12.63,31.33,30,40,0.0,1.0,,,,,2.0,224.0,96.824,11.23,1085.5,Conventional,23.0,4.0,facefoot
55134,Fall,True,16.9,3.78,28,37,0.0,-2.0,,,,,2.0,103.0,96.432,31.55,1491.75,Conventional,23.0,2.0,facefoot
55134,Fall,True,17.0,10.17,28,36,-2.0,0.0,,,,,2.0,126.0,95.648,21.78,937.3,Conventional,21.0,2.0,facefoot
55134,Fall,True,17.07,13.47,28,35,1.0,-1.0,,,,,2.0,359.0,95.256,21.36,931.96,Conventional,22.0,1.0,facefoot
55134,Fall,True,16.98,17.15,29,38,0.0,0.0,,,,,2.0,354.0,87.416,10.02,629.24,Conventional,22.0,1.0,facefoot
55134,Fall,True,17.03,19.87,29,37,0.0,1.0,,,,,2.0,359.0,86.632,13.56,882.67,Conventional,22.0,2.0,facefoot
55134,Fall,True,7.25,2.62,27,28,0.0,0.0,,,,,2.0,237.0,84.672,1.18,853.2,Conventional,22.0,2.0,facefoot
55134,Fall,True,16.73,2.07,23,26,0.0,-1.0,,,,,2.0,261.0,79.968,1.7,1005.0,Conventional,22.0,1.0,facefoot
55134,Fall,True,18.48,23.57,21,25,0.0,0.0,,,,,2.0,62.0,66.248,28.82,1030.0,Conventional,22.0,2.0,facefoot
55134,Fall,True,18.55,27.57,21,26,0.0,0.0,,,,,2.0,151.0,66.64,24.86,1026.86,Conventional,22.0,2.0,face
55134,Fall,True,18.58,29.9,21,25,0.0,0.0,,,,,2.0,66.0,66.248,26.21,1064.77,Conventional,22.0,2.0,face
55134,Fall,True,7.18,0.62,24,24,0.0,0.0,,,,,2.0,238.0,65.856,3.3,1105.67,Conventional,22.0,2.0,
55134,Fall,False,23.2,11.97,22,27,0.0,-1.0,,,,,2.0,64.0,55.664,28.23,1253.3,Conventional,22.0,2.0,
55134,Fall,True,12.27,14.8,23,30,0.0,0.0,,,,,2.0,243.0,52.92,19.16,873.63,Conventional,22.0,2.0,
55134,Fall,True,22.92,57.25,22,27,0.0,0.0,,,,,2.0,115.0,29.008,82.24,1721.86,Conventional,22.0,3.0,
55134,Fall,True,8.78,12.88,23,27,0.0,-1.0,,,,,2.0,156.0,27.44,33.74,1217.76,Conventional,22.0,2.0,
55134,Fall,True,8.83,15.77,23,27,0.0,0.0,,,,,2.0,141.0,26.656,32.89,1224.08,Conventional,22.0,2.0,
55134,Fall,True,10.42,7.4,23,31,0.0,0.0,,,,,2.0,153.0,26.656,18.85,957.91,Conventional,22.0,2.0,
55134,Fall,True,14.77,3.23,26,30,0.0,1.0,,,,,2.0,306.0,17.248,12.83,1055.86,Conventional,22.0,3.0,
55134,Fall,True,16.32,7.58,23,29,0.0,0.0,,,,,2.0,98.0,14.504,29.77,1098.24,Conventional,22.0,2.0,
55134,Fall,True,19.42,1.58,23,27,0.0,0.0,,,,,2.0,8.0,37.632,2.25,987.5,Conventional,22.0,2.0,
55134,Fall,True,12.13,36.03,26,30,0.0,0.0,,,,,2.0,239.0,24.696,34.3,1192.67,Conventional,22.0,2.0,
55134,Fall,True,14.92,7.62,30,30,0.0,-1.0,,,,,2.0,96.0,24.696,28.54,1229.36,Conventional,22.0,2.0,
55134,Fall,True,17.48,2.48,27,31,0.0,0.0,,,,,2.0,346.0,21.952,28.01,1359.33,Conventional,22.0,2.0,
55134,Fall,True,17.58,8.63,26,31,0.0,-1.0,,,,,2.0,286.0,21.952,27.96,1286.26,Conventional,22.0,1.0,
55134,Fall,True,9.58,4.45,24,25,0.0,0.0,,,,,2.0,242.0,18.032,39.16,1328.94,Conventional,22.0,1.0,
55134,Fall,False,7.27,5.07,19,24,0.0,1.0,,,,,2.0,243.0,96.432,27.01,1342.21,Conventional,22.0,2.0,
55134,Fall,False,18.77,0.68,21,29,0.0,0.0,,,,,2.0,235.0,85.848,7.5,1032.5,Conventional,22.0,2.0,
55134,Fall,True,16.85,10.22,21,27,0.0,0.0,,,,,2.0,27.0,42.336,26.95,1286.54,Conventional,22.0,2.0,
55134,Fall,True,17.02,20.12,21,28,0.0,0.0,,,,,2.0,70.0,41.552,26.9,1253.85,Conventional,22.0,2.0,
55134,Fall,False,9.73,24.98,22,28,0.0,0.0,,,,,2.0,244.0,35.28,44.89,1458.8,Conventional,22.0,2.0,
